1509704849283762	8f531db0-78ab-11e8-9979-305a3a57c0f3	4
117828282232280081254	19a77cbe-7a37-11e8-8c4d-305a3a57c0f3	1
117828282232280081254	19a77cbe-7a37-11e8-8c4d-305a3a57c0f3	1
117828282232280081254	19a77cbe-7a37-11e8-8c4d-305a3a57c0f3	1
1509704849283762	19a77cbe-7a37-11e8-8c4d-305a3a57c0f3	5
1509704849283762	19a77cbe-7a37-11e8-8c4d-305a3a57c0f3	5
